device_id;sent_time;received_time;msg_type;lat;lon;mode;collar_status;fence_status;end_date
229107;02/10/2024 06:58:02;02/10/2024 07:01:13;poll_msg;38.3842678;-2.689448;teach;sleep;normal;02/10/2024 07:16:12
229107;02/10/2024 07:16:12;02/10/2024 07:16:14;poll_msg;38.3843883;-2.6893673;teach;normal;normal;02/10/2024 07:31:12
229107;02/10/2024 07:31:12;02/10/2024 07:31:13;poll_msg;38.3840119;-2.6892892;teach;normal;normal;02/10/2024 07:46:12
229107;02/10/2024 07:46:12;02/10/2024 07:46:13;poll_msg;38.3841166;-2.6893288;teach;normal;normal;02/10/2024 08:01:12
229107;02/10/2024 08:01:12;02/10/2024 08:01:13;poll_msg;38.3837783;-2.6894973;teach;normal;normal;02/10/2024 08:16:13
229107;02/10/2024 08:16:13;02/10/2024 08:16:13;poll_msg;38.3835794;-2.6895575;teach;normal;normal;02/10/2024 08:31:12
229107;02/10/2024 08:31:12;02/10/2024 08:31:13;poll_msg;38.3836843;-2.6891565;teach;normal;normal;02/10/2024 08:46:12
229107;02/10/2024 08:46:12;02/10/2024 08:46:12;poll_msg;38.383615;-2.6892611;teach;normal;normal;02/10/2024 08:51:41
229107;02/10/2024 08:51:41;02/10/2024 08:51:41;warn_msg;38.3835069;-2.6889613;unknown;unknown;unknown;02/10/2024 08:52:04
229107;02/10/2024 08:52:04;02/10/2024 08:52:04;warn_msg;38.3835397;-2.6889591;unknown;unknown;unknown;02/10/2024 09:01:12
229107;02/10/2024 09:01:12;02/10/2024 09:01:13;poll_msg;38.3838066;-2.689292;teach;normal;normal;02/10/2024 09:16:12
229107;02/10/2024 09:16:12;02/10/2024 09:16:13;poll_msg;38.3840869;-2.6897297;teach;normal;normal;02/10/2024 09:30:31
229107;02/10/2024 09:30:31;02/10/2024 09:31:13;poll_msg;38.3841435;-2.6898108;teach;sleep;normal;02/10/2024 09:41:37
229107;02/10/2024 09:41:37;02/10/2024 09:46:13;poll_msg;38.3841898;-2.6894308;teach;sleep;normal;02/10/2024 10:01:12
229107;02/10/2024 10:01:12;02/10/2024 10:01:13;poll_msg;38.384133;-2.6898099;teach;normal;normal;02/10/2024 10:16:12
229107;02/10/2024 10:16:12;02/10/2024 10:16:13;poll_msg;38.384075;-2.6897412;teach;normal;normal;02/10/2024 10:31:12
229107;02/10/2024 10:31:12;02/10/2024 10:31:13;poll_msg;38.3842848;-2.6895434;teach;normal;normal;02/10/2024 10:43:07
229107;02/10/2024 10:43:07;02/10/2024 10:46:13;poll_msg;38.3842676;-2.6895494;teach;sleep;normal;02/10/2024 10:57:17
229107;02/10/2024 10:57:17;02/10/2024 11:01:13;poll_msg;38.3842835;-2.6895303;teach;sleep;normal;02/10/2024 11:15:39
229107;02/10/2024 11:15:39;02/10/2024 11:16:14;poll_msg;38.3842411;-2.689505;teach;sleep;normal;02/10/2024 11:28:01
229107;02/10/2024 11:28:01;02/10/2024 11:31:13;poll_msg;38.3842202;-2.6896337;teach;sleep;normal;02/10/2024 11:46:12
229107;02/10/2024 11:46:12;02/10/2024 11:46:13;poll_msg;38.3844367;-2.6899629;teach;normal;normal;02/10/2024 11:56:24
229107;02/10/2024 11:56:24;02/10/2024 12:01:13;poll_msg;38.384369;-2.6900533;teach;sleep;normal;02/10/2024 11:56:24
229107;02/10/2024 11:56:24;02/10/2024 12:16:13;poll_msg;38.384369;-2.6900533;teach;sleep;normal;02/10/2024 11:56:24
229107;02/10/2024 11:56:24;02/10/2024 12:31:13;poll_msg;38.384369;-2.6900533;teach;sleep;normal;02/10/2024 11:56:24
229107;02/10/2024 11:56:24;02/10/2024 12:46:14;poll_msg;38.384369;-2.6900533;teach;sleep;normal;02/10/2024 13:01:14
229107;02/10/2024 13:01:14;02/10/2024 13:01:14;poll_msg;38.3843852;-2.6900269;teach;normal;normal;02/10/2024 13:16:12
229107;02/10/2024 13:16:12;02/10/2024 13:16:14;poll_msg;38.3837654;-2.6895224;teach;normal;normal;02/10/2024 13:31:07
229107;02/10/2024 13:31:07;02/10/2024 13:31:11;poll_msg;38.3837341;-2.6892781;teach;normal;normal;02/10/2024 13:46:12
229107;02/10/2024 13:46:12;02/10/2024 13:46:13;poll_msg;38.3839178;-2.6892578;teach;normal;normal;02/10/2024 14:01:12
229107;02/10/2024 14:01:12;02/10/2024 14:01:13;poll_msg;38.3843064;-2.6899701;teach;normal;normal;02/10/2024 14:16:12
