time,device_id,msg_type,position_time,lat,lon,mode,collar_status,fence_status
2024-11-09 17:05:45+00:00,246050,poll_message_req,2024-11-09 17:05:42+00:00,38.3799496,-2.6931487,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:11:19+00:00,229107,poll_message_req,2024-11-09 17:11:17+00:00,38.3802271,-2.6928591,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:13:45+00:00,229198,poll_message_req,2024-11-09 17:13:42+00:00,38.3803754,-2.6932119,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:14:00+00:00,229198,poll_message_req,2024-11-09 17:13:57+00:00,38.3803623,-2.693286,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:14:16+00:00,229181,poll_message_req,2024-11-09 17:14:12+00:00,38.3803639,-2.6932416,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:14:56+00:00,229327,poll_message_req,2024-11-09 17:14:52+00:00,38.380376,-2.6934482,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:15:39+00:00,229116,poll_message_req,2024-11-09 17:15:37+00:00,38.3803384,-2.6936665,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:17:00+00:00,229111,poll_message_req,2024-11-09 17:16:57+00:00,38.3804921,-2.6932937,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:17:33+00:00,229344,poll_message_req,2024-11-09 17:17:32+00:00,38.3805215,-2.6934185,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:18:15+00:00,229175,poll_message_req,2024-11-09 17:18:12+00:00,38.3804837,-2.6928223,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:18:57+00:00,246064,poll_message_req,2024-11-09 17:18:57+00:00,38.3802542,-2.6936831,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:20:45+00:00,246050,poll_message_req,2024-11-09 17:20:42+00:00,38.3805337,-2.6934398,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:26:20+00:00,229107,poll_message_req,2024-11-09 17:26:17+00:00,38.3805344,-2.6929689,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:28:37+00:00,229198,poll_message_req,2024-11-09 17:28:37+00:00,38.3803873,-2.6933232,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:29:16+00:00,229181,poll_message_req,2024-11-09 17:17:57+00:00,38.3804498,-2.6933737,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:29:56+00:00,229327,poll_message_req,2024-11-09 17:18:37+00:00,38.3804957,-2.6935472,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:30:38+00:00,229116,poll_message_req,2024-11-09 17:30:11+00:00,38.3805643,-2.6935007,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:32:00+00:00,229111,poll_message_req,2024-11-09 17:31:47+00:00,38.380613,-2.6933531,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:32:32+00:00,229344,poll_message_req,2024-11-09 17:21:32+00:00,38.3804826,-2.6934631,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:33:15+00:00,229175,poll_message_req,2024-11-09 17:33:12+00:00,38.3805329,-2.6934083,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:33:57+00:00,246064,poll_message_req,2024-11-09 17:26:52+00:00,38.3804828,-2.6934363,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:35:44+00:00,246050,poll_message_req,2024-11-09 17:27:17+00:00,38.380577,-2.6934987,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:41:19+00:00,229107,poll_message_req,2024-11-09 17:41:17+00:00,38.380436,-2.693516,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:41:34+00:00,229107,poll_message_req,2024-11-09 17:41:32+00:00,38.380464,-2.6935292,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:43:37+00:00,229198,poll_message_req,2024-11-09 17:42:33+00:00,38.3804937,-2.6933708,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:44:15+00:00,229181,poll_message_req,2024-11-09 17:43:37+00:00,38.3805562,-2.6935187,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:44:56+00:00,229327,poll_message_req,2024-11-09 17:18:37+00:00,38.3804957,-2.6935472,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:45:37+00:00,229116,poll_message_req,2024-11-09 17:37:07+00:00,38.3805712,-2.6934885,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:47:00+00:00,229111,poll_message_req,2024-11-09 17:43:32+00:00,38.3806515,-2.6933733,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:47:32+00:00,229344,poll_message_req,2024-11-09 17:21:32+00:00,38.3804826,-2.6934631,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:47:59+00:00,229344,poll_message_req,2024-11-09 17:47:59+00:00,38.3805332,-2.6933961,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:48:15+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:48:57+00:00,246064,poll_message_req,2024-11-09 17:43:02+00:00,38.3804411,-2.6933978,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:50:44+00:00,246050,poll_message_req,2024-11-09 17:36:52+00:00,38.3805109,-2.6933465,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:56:13+00:00,229107,poll_message_req,2024-11-09 17:56:12+00:00,38.3804565,-2.6934822,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:58:37+00:00,229198,poll_message_req,2024-11-09 17:58:32+00:00,38.3805701,-2.6933175,Fence,Sleep,FenceStatus_Normal
2024-11-09 17:59:16+00:00,229181,poll_message_req,2024-11-09 17:59:12+00:00,38.3805103,-2.6934337,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 17:59:56+00:00,229327,poll_message_req,2024-11-09 17:18:37+00:00,38.3804957,-2.6935472,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:00:23+00:00,229327,poll_message_req,2024-11-09 17:18:37+00:00,38.3804957,-2.6935472,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:00:38+00:00,229116,poll_message_req,2024-11-09 17:58:02+00:00,38.3804738,-2.6934942,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:02:00+00:00,229111,poll_message_req,2024-11-09 18:01:57+00:00,38.3806053,-2.6933882,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 18:02:40+00:00,229344,poll_message_req,2024-11-09 17:48:42+00:00,38.3805215,-2.6934339,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:03:15+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:03:57+00:00,246064,poll_message_req,2024-11-09 18:03:02+00:00,38.3805133,-2.6934015,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:05:44+00:00,246050,poll_message_req,2024-11-09 18:02:37+00:00,38.3804742,-2.6934488,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:11:13+00:00,229107,poll_message_req,2024-11-09 18:03:07+00:00,38.3803884,-2.6935285,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:13:37+00:00,229198,poll_message_req,2024-11-09 18:05:07+00:00,38.3804348,-2.6933347,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:14:15+00:00,229181,poll_message_req,2024-11-09 17:59:52+00:00,38.3805287,-2.6934651,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:15:03+00:00,229327,poll_message_req,2024-11-09 17:18:37+00:00,38.3804957,-2.6935472,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:15:46+00:00,229116,poll_message_req,2024-11-09 18:15:42+00:00,38.3805656,-2.6934541,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 18:17:00+00:00,229111,poll_message_req,2024-11-09 18:14:02+00:00,38.3805856,-2.6933765,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:17:40+00:00,229344,poll_message_req,2024-11-09 18:13:32+00:00,38.380528,-2.6934862,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:18:15+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:18:57+00:00,246064,poll_message_req,2024-11-09 18:03:02+00:00,38.3805133,-2.6934015,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:20:44+00:00,246050,poll_message_req,2024-11-09 18:15:37+00:00,38.3805017,-2.6933181,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:26:13+00:00,229107,poll_message_req,2024-11-09 18:17:07+00:00,38.3805498,-2.6935151,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:28:37+00:00,229198,poll_message_req,2024-11-09 18:05:07+00:00,38.3804348,-2.6933347,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:29:04+00:00,229198,poll_message_req,2024-11-09 18:05:07+00:00,38.3804348,-2.6933347,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:29:24+00:00,229181,poll_message_req,2024-11-09 18:19:08+00:00,38.380486,-2.6934528,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:30:03+00:00,229327,poll_message_req,2024-11-09 18:28:07+00:00,38.3804522,-2.6934082,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:30:46+00:00,229116,poll_message_req,2024-11-09 18:27:47+00:00,38.3806303,-2.6935617,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:31:59+00:00,229111,poll_message_req,2024-11-09 18:14:02+00:00,38.3805856,-2.6933765,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:32:41+00:00,229344,poll_message_req,2024-11-09 18:27:22+00:00,38.3804996,-2.6934496,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:33:15+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:33:41+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:33:57+00:00,246064,poll_message_req,2024-11-09 18:19:19+00:00,38.3805638,-2.6934054,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:35:45+00:00,246050,poll_message_req,2024-11-09 18:33:37+00:00,38.3806126,-2.6932856,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:41:13+00:00,229107,poll_message_req,2024-11-09 18:17:07+00:00,38.3805498,-2.6935151,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:43:47+00:00,229198,poll_message_req,2024-11-09 18:38:32+00:00,38.3805717,-2.6934876,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:44:14+00:00,229181,poll_message_req,2024-11-09 18:19:08+00:00,38.380486,-2.6934528,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:44:55+00:00,229181,poll_message_req,2024-11-09 18:19:08+00:00,38.380486,-2.6934528,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:45:03+00:00,229327,poll_message_req,2024-11-09 18:28:07+00:00,38.3804522,-2.6934082,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:45:48+00:00,229116,poll_message_req,2024-11-09 18:45:47+00:00,38.3805759,-2.6934761,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:47:00+00:00,229111,poll_message_req,2024-11-09 18:45:17+00:00,38.3805759,-2.6933602,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:47:41+00:00,229344,poll_message_req,2024-11-09 18:37:27+00:00,38.3805417,-2.6935094,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:48:23+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:48:57+00:00,246064,poll_message_req,2024-11-09 18:46:57+00:00,38.3804519,-2.6934189,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:50:43+00:00,246050,poll_message_req,2024-11-09 18:33:37+00:00,38.3806126,-2.6932856,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:56:13+00:00,229107,poll_message_req,2024-11-09 18:17:07+00:00,38.3805498,-2.6935151,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:58:44+00:00,229198,poll_message_req,2024-11-09 18:38:32+00:00,38.3805717,-2.6934876,Fence,Sleep,FenceStatus_Normal
2024-11-09 18:59:23+00:00,229181,poll_message_req,2024-11-09 18:59:22+00:00,38.3803444,-2.6932464,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 19:00:03+00:00,229327,poll_message_req,2024-11-09 18:57:52+00:00,38.3802959,-2.6934038,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:00:45+00:00,229116,poll_message_req,2024-11-09 18:59:52+00:00,38.3805425,-2.6934428,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:02:00+00:00,229111,poll_message_req,2024-11-09 18:45:17+00:00,38.3805759,-2.6933602,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:02:41+00:00,229344,poll_message_req,2024-11-09 19:01:07+00:00,38.3805357,-2.6934658,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:03:22+00:00,229175,poll_message_req,2024-11-09 17:38:07+00:00,38.3805336,-2.6935154,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:03:57+00:00,246064,poll_message_req,2024-11-09 18:58:27+00:00,38.3805022,-2.693474,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:05:43+00:00,246050,poll_message_req,2024-11-09 18:33:37+00:00,38.3806126,-2.6932856,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:11:13+00:00,229107,poll_message_req,2024-11-09 19:06:17+00:00,38.3804807,-2.6935214,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:13:55+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:14:22+00:00,229181,poll_message_req,2024-11-09 19:12:33+00:00,38.3805563,-2.693352,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:15:05+00:00,229327,poll_message_req,2024-11-09 19:12:47+00:00,38.3805645,-2.693464,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:15:44+00:00,229116,poll_message_req,2024-11-09 19:11:12+00:00,38.3805369,-2.6934892,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:16:59+00:00,229111,poll_message_req,2024-11-09 19:16:17+00:00,38.3805986,-2.693247,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:17:38+00:00,229344,poll_message_req,2024-11-09 19:12:27+00:00,38.3804667,-2.6935135,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:18:34+00:00,229175,poll_message_req,2024-11-09 19:12:02+00:00,38.3806997,-2.693421,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:18:57+00:00,246064,poll_message_req,2024-11-09 18:58:27+00:00,38.3805022,-2.693474,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:20:44+00:00,246050,poll_message_req,2024-11-09 18:33:37+00:00,38.3806126,-2.6932856,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:26:13+00:00,229107,poll_message_req,2024-11-09 19:24:57+00:00,38.3805074,-2.6936383,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:28:57+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:29:21+00:00,229181,poll_message_req,2024-11-09 19:24:42+00:00,38.3806116,-2.6933985,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:30:04+00:00,229327,poll_message_req,2024-11-09 19:12:47+00:00,38.3805645,-2.693464,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:30:44+00:00,229116,poll_message_req,2024-11-09 19:25:42+00:00,38.3805329,-2.6935087,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:31:59+00:00,229111,poll_message_req,2024-11-09 19:16:17+00:00,38.3805986,-2.693247,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:32:40+00:00,229344,poll_message_req,2024-11-09 19:32:37+00:00,38.3804948,-2.6934922,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 19:32:59+00:00,229344,poll_message_req,2024-11-09 19:32:57+00:00,38.3804751,-2.6934913,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 19:33:22+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:33:58+00:00,246064,poll_message_req,2024-11-09 19:23:22+00:00,38.380374,-2.6933794,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:34:24+00:00,246064,poll_message_req,2024-11-09 19:23:22+00:00,38.380374,-2.6933794,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:35:44+00:00,246050,poll_message_req,2024-11-09 19:34:02+00:00,38.3804897,-2.6933907,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:41:13+00:00,229107,poll_message_req,2024-11-09 19:24:57+00:00,38.3805074,-2.6936383,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:44:09+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:44:22+00:00,229181,poll_message_req,2024-11-09 19:40:42+00:00,38.3805027,-2.6934168,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:45:04+00:00,229327,poll_message_req,2024-11-09 19:33:42+00:00,38.3803365,-2.6935589,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:45:44+00:00,229116,poll_message_req,2024-11-09 19:25:42+00:00,38.3805329,-2.6935087,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:46:59+00:00,229111,poll_message_req,2024-11-09 19:16:17+00:00,38.3805986,-2.693247,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:47:33+00:00,229344,poll_message_req,2024-11-09 19:47:32+00:00,38.3805976,-2.6934426,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 19:48:23+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:49:04+00:00,246064,poll_message_req,2024-11-09 19:23:22+00:00,38.380374,-2.6933794,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:50:44+00:00,246050,poll_message_req,2024-11-09 19:50:42+00:00,38.3805027,-2.6934615,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 19:56:13+00:00,229107,poll_message_req,2024-11-09 19:53:22+00:00,38.3804427,-2.693462,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:58:55+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 19:59:21+00:00,229181,poll_message_req,2024-11-09 19:40:42+00:00,38.3805027,-2.6934168,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:00:05+00:00,229327,poll_message_req,2024-11-09 19:55:27+00:00,38.3804461,-2.6935002,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:00:45+00:00,229116,poll_message_req,2024-11-09 19:50:47+00:00,38.3805332,-2.6934823,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:02:00+00:00,229111,poll_message_req,2024-11-09 20:01:57+00:00,38.3804047,-2.6933357,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 20:02:32+00:00,229344,poll_message_req,2024-11-09 19:53:32+00:00,38.3805475,-2.6934776,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:03:22+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:04:03+00:00,246064,poll_message_req,2024-11-09 19:23:22+00:00,38.380374,-2.6933794,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:05:44+00:00,246050,poll_message_req,2024-11-09 20:05:27+00:00,38.3805521,-2.6934382,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:11:13+00:00,229107,poll_message_req,2024-11-09 19:53:22+00:00,38.3804427,-2.693462,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:14:24+00:00,229181,poll_message_req,2024-11-09 19:40:42+00:00,38.3805027,-2.6934168,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:14:58+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:15:04+00:00,229327,poll_message_req,2024-11-09 20:08:17+00:00,38.3805033,-2.6934857,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:16:16+00:00,229116,poll_message_req,2024-11-09 19:50:47+00:00,38.3805332,-2.6934823,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:16:59+00:00,229111,poll_message_req,2024-11-09 20:02:17+00:00,38.3804545,-2.6933418,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:17:32+00:00,229344,poll_message_req,2024-11-09 19:53:32+00:00,38.3805475,-2.6934776,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:18:21+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:19:04+00:00,246064,poll_message_req,2024-11-09 20:17:52+00:00,38.3804992,-2.6933851,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:20:44+00:00,246050,poll_message_req,2024-11-09 20:11:52+00:00,38.3804684,-2.6934568,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:26:13+00:00,229107,poll_message_req,2024-11-09 20:18:57+00:00,38.3804554,-2.6934151,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:26:40+00:00,229107,poll_message_req,2024-11-09 20:18:57+00:00,38.3804554,-2.6934151,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:28:44+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:29:23+00:00,229181,poll_message_req,2024-11-09 19:40:42+00:00,38.3805027,-2.6934168,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:30:05+00:00,229327,poll_message_req,2024-11-09 20:08:17+00:00,38.3805033,-2.6934857,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:30:45+00:00,229116,poll_message_req,2024-11-09 20:28:57+00:00,38.3805108,-2.6935201,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:31:59+00:00,229111,poll_message_req,2024-11-09 20:31:57+00:00,38.3805699,-2.6933927,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 20:32:32+00:00,229344,poll_message_req,2024-11-09 19:53:32+00:00,38.3805475,-2.6934776,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:33:23+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:34:04+00:00,246064,poll_message_req,2024-11-09 20:17:52+00:00,38.3804992,-2.6933851,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:35:44+00:00,246050,poll_message_req,2024-11-09 20:11:52+00:00,38.3804684,-2.6934568,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:41:25+00:00,229107,poll_message_req,2024-11-09 20:39:57+00:00,38.3804744,-2.6934894,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:44:22+00:00,229181,poll_message_req,2024-11-09 20:38:27+00:00,38.3804178,-2.6934665,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:45:03+00:00,229327,poll_message_req,2024-11-09 20:08:17+00:00,38.3805033,-2.6934857,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:45:06+00:00,229198,poll_message_req,2024-11-09 19:12:37+00:00,38.3805881,-2.6935152,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:45:43+00:00,229116,poll_message_req,2024-11-09 20:28:57+00:00,38.3805108,-2.6935201,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:47:00+00:00,229111,poll_message_req,2024-11-09 20:41:27+00:00,38.380654,-2.693369,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:47:32+00:00,229344,poll_message_req,2024-11-09 19:53:32+00:00,38.3805475,-2.6934776,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:48:23+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:49:06+00:00,246064,poll_message_req,2024-11-09 20:49:02+00:00,38.3804633,-2.6934216,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 20:50:43+00:00,246050,poll_message_req,2024-11-09 20:49:37+00:00,38.3805779,-2.6933691,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:56:20+00:00,229107,poll_message_req,2024-11-09 20:56:17+00:00,38.3804455,-2.6934528,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 20:58:56+00:00,229198,poll_message_req,2024-11-09 20:49:02+00:00,38.3806463,-2.6936619,Fence,Sleep,FenceStatus_Normal
2024-11-09 20:59:21+00:00,229181,poll_message_req,2024-11-09 20:59:17+00:00,38.3802807,-2.6934877,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 21:00:04+00:00,229327,poll_message_req,2024-11-09 20:57:17+00:00,38.3804783,-2.6934957,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:00:05+00:00,229327,poll_message_req,2024-11-09 20:57:17+00:00,38.3804783,-2.6934957,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:00:45+00:00,229116,poll_message_req,2024-11-09 21:00:42+00:00,38.3805346,-2.6934899,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 21:00:46+00:00,229116,poll_message_req,2024-11-09 21:00:42+00:00,38.3805346,-2.6934899,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-09 21:02:00+00:00,229111,poll_message_req,2024-11-09 20:41:27+00:00,38.380654,-2.693369,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:02:03+00:00,229111,poll_message_req,2024-11-09 20:41:27+00:00,38.380654,-2.693369,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:02:32+00:00,229344,poll_message_req,2024-11-09 19:53:32+00:00,38.3805475,-2.6934776,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:02:33+00:00,229344,poll_message_req,2024-11-09 19:53:32+00:00,38.3805475,-2.6934776,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:03:24+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:03:25+00:00,229175,poll_message_req,2024-11-09 19:22:42+00:00,38.3805165,-2.6934803,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:04:04+00:00,246064,poll_message_req,2024-11-09 20:51:57+00:00,38.3805637,-2.6934423,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:04:06+00:00,246064,poll_message_req,2024-11-09 20:51:57+00:00,38.3805637,-2.6934423,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:05:43+00:00,246050,poll_message_req,2024-11-09 20:49:37+00:00,38.3805779,-2.6933691,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:05:44+00:00,246050,poll_message_req,2024-11-09 20:49:37+00:00,38.3805779,-2.6933691,Fence,Sleep,FenceStatus_Normal
2024-11-09 21:11:20+00:00,229107,poll_message_req,2024-11-09 20:57:57+00:00,38.3804285,-2.6934695,Fence,Sleep,FenceStatus_Normal
