time;device_id;msg_type;position_time;lat;lon
07/09/2024 14:16;229175;poll_msg;07/09/2024 14:16;383832781;-26976759
07/09/2024 14:31;229175;poll_msg;07/09/2024 14:31;383832093;-26975831
07/09/2024 14:46;229175;seq_msg;;;
07/09/2024 14:46;229175;poll_msg;07/09/2024 14:46;383829238;-26980658
07/09/2024 15:01;229175;poll_msg;07/09/2024 15:01;383829405;-26985684
07/09/2024 15:08;229175;warning_message;07/09/2024 15:08;383829278;-26986137
07/09/2024 15:10;229175;warning_message;07/09/2024 15:10;383829649;-26985921
07/09/2024 15:10;229175;poll_msg;07/09/2024 15:10;383829589;-26985782
07/09/2024 15:16;229175;seq_msg;;;
07/09/2024 15:16;229175;poll_msg;07/09/2024 15:16;383824726;-26982377
07/09/2024 15:31;229175;poll_msg;07/09/2024 15:26;383822467;-26986286
07/09/2024 15:31;229175;poll_msg;07/09/2024 15:26;383822467;-26986286
07/09/2024 15:46;229175;seq_msg;;;
07/09/2024 15:46;229175;poll_msg;07/09/2024 15:46;383820008;-26989406
07/09/2024 16:01;229175;poll_msg;07/09/2024 16:01;383814721;-2698502
07/09/2024 16:16;229175;seq_msg;;;
07/09/2024 16:16;229175;poll_msg;07/09/2024 16:16;383812221;-2698442
07/09/2024 16:31;229175;poll_msg;07/09/2024 16:21;38381716;-26984933
07/09/2024 16:31;229175;poll_msg;07/09/2024 16:21;38381716;-26984933
07/09/2024 16:46;229175;seq_msg;;;
07/09/2024 16:46;229175;poll_msg;07/09/2024 16:21;38381716;-26984933
07/09/2024 17:01;229175;poll_msg;07/09/2024 16:21;38381716;-26984933
07/09/2024 17:16;229175;seq_msg;;;
07/09/2024 17:16;229175;poll_msg;07/09/2024 17:16;383816002;-2698258
07/09/2024 17:21;229175;warning_message;07/09/2024 17:21;383815671;-26981175
07/09/2024 17:31;229175;poll_msg;07/09/2024 17:31;383813953;-26982826
07/09/2024 17:46;229175;seq_msg;;;
07/09/2024 17:46;229175;poll_msg;07/09/2024 17:46;383813327;-269907
07/09/2024 18:01;229175;poll_msg;07/09/2024 18:01;383814846;-26989179
07/09/2024 18:16;229175;seq_msg;;;
07/09/2024 18:16;229175;poll_msg;07/09/2024 18:16;383814721;-26987818
07/09/2024 18:31;229175;poll_msg;07/09/2024 18:31;383810816;-26984523
07/09/2024 18:46;229175;seq_msg;;;
07/09/2024 18:46;229175;poll_msg;07/09/2024 18:46;383808945;-26991274
07/09/2024 19:01;229175;poll_msg;07/09/2024 19:01;383809468;-26990903
07/09/2024 19:16;229175;seq_msg;;;
07/09/2024 19:16;229175;poll_msg;07/09/2024 19:16;383809701;-26986943
07/09/2024 19:31;229175;poll_msg;07/09/2024 19:27;383808988;-26986004
07/09/2024 19:46;229175;seq_msg;;;
07/09/2024 19:46;229175;poll_msg;07/09/2024 19:37;383810381;-26986264
07/09/2024 20:01;229175;poll_msg;07/09/2024 19:37;383810381;-26986264
07/09/2024 20:16;229175;seq_msg;;;
07/09/2024 20:16;229175;poll_msg;07/09/2024 19:37;383810381;-26986264
07/09/2024 20:16;229175;poll_msg;07/09/2024 19:37;383810381;-26986264
07/09/2024 20:31;229175;poll_msg;07/09/2024 19:37;383810381;-26986264
07/09/2024 20:46;229175;seq_msg;;;
07/09/2024 20:46;229175;poll_msg;07/09/2024 20:45;383809665;-26985771
07/09/2024 21:01;229175;poll_msg;07/09/2024 20:45;383809665;-26985771
07/09/2024 21:16;229175;seq_msg;;;
07/09/2024 21:16;229175;poll_msg;07/09/2024 20:45;383809665;-26985771
07/09/2024 21:31;229175;poll_msg;07/09/2024 20:45;383809665;-26985771
07/09/2024 21:46;229175;seq_msg;;;
07/09/2024 21:46;229175;poll_msg;07/09/2024 20:45;383809665;-26985771
07/09/2024 22:01;229175;poll_msg;07/09/2024 20:45;383809665;-26985771
07/09/2024 22:16;229175;seq_msg;;;
07/09/2024 22:16;229175;poll_msg;07/09/2024 22:10;383809464;-2698869
07/09/2024 22:31;229175;poll_msg;07/09/2024 22:30;383810004;-26987771
07/09/2024 22:46;229175;seq_msg;;;
07/09/2024 22:46;229175;poll_msg;07/09/2024 22:30;383810004;-26987771
07/09/2024 23:01;229175;poll_msg;07/09/2024 22:50;383810395;-26987042
07/09/2024 23:16;229175;seq_msg;;;
07/09/2024 23:16;229175;poll_msg;07/09/2024 22:50;383810395;-26987042
07/09/2024 23:31;229175;poll_msg;07/09/2024 23:22;383808643;-26987392
07/09/2024 23:46;229175;seq_msg;;;
07/09/2024 23:46;229175;poll_msg;07/09/2024 23:22;383808643;-26987392
08/09/2024 0:01;229175;poll_msg;07/09/2024 23:22;383808643;-26987392
08/09/2024 0:16;229175;seq_msg;;;
08/09/2024 0:16;229175;poll_msg;07/09/2024 23:22;383808643;-26987392
08/09/2024 0:31;229175;poll_msg;07/09/2024 23:22;383808643;-26987392
08/09/2024 0:46;229175;seq_msg;;;
08/09/2024 0:46;229175;poll_msg;08/09/2024 0:39;383808638;-26987397
08/09/2024 1:01;229175;poll_msg;08/09/2024 0:59;383808958;-26987048
08/09/2024 1:16;229175;seq_msg;;;
08/09/2024 1:16;229175;poll_msg;08/09/2024 0:59;383808958;-26987048
08/09/2024 1:31;229175;poll_msg;08/09/2024 1:22;383808787;-26987138
08/09/2024 1:46;229175;seq_msg;;;
08/09/2024 1:46;229175;poll_msg;08/09/2024 1:22;383808787;-26987138
08/09/2024 2:01;229175;poll_msg;08/09/2024 1:22;383808787;-26987138
08/09/2024 2:16;229175;seq_msg;;;
08/09/2024 2:16;229175;poll_msg;08/09/2024 1:22;383808787;-26987138
08/09/2024 2:31;229175;poll_msg;08/09/2024 2:20;383809402;-26987935
08/09/2024 2:46;229175;seq_msg;;;
08/09/2024 2:46;229175;poll_msg;08/09/2024 2:20;383809402;-26987935
08/09/2024 3:01;229175;poll_msg;08/09/2024 2:20;383809402;-26987935
08/09/2024 3:16;229175;seq_msg;;;
08/09/2024 3:16;229175;poll_msg;08/09/2024 2:20;383809402;-26987935
08/09/2024 3:31;229175;poll_msg;08/09/2024 3:25;383808766;-26986347
08/09/2024 3:46;229175;seq_msg;;;
08/09/2024 3:46;229175;poll_msg;08/09/2024 3:25;383808766;-26986347
08/09/2024 4:01;229175;poll_msg;08/09/2024 3:25;383808766;-26986347
08/09/2024 4:16;229175;seq_msg;;;
08/09/2024 4:16;229175;poll_msg;08/09/2024 4:16;383810291;-26986544
08/09/2024 4:31;229175;poll_msg;08/09/2024 4:16;383810214;-26986483
08/09/2024 4:46;229175;seq_msg;;;
08/09/2024 4:46;229175;poll_msg;08/09/2024 4:16;383810214;-26986483
08/09/2024 4:46;229175;poll_msg;08/09/2024 4:16;383810214;-26986483
08/09/2024 5:01;229175;poll_msg;08/09/2024 4:16;383810214;-26986483
08/09/2024 5:13;229175;warning_message;08/09/2024 5:13;383807847;-26987581
08/09/2024 5:16;229175;seq_msg;;;
08/09/2024 5:16;229175;poll_msg;08/09/2024 5:15;383808663;-26987151
08/09/2024 5:31;229175;poll_msg;08/09/2024 5:25;383810252;-26987584
08/09/2024 5:46;229175;seq_msg;;;
08/09/2024 5:46;229175;poll_msg;08/09/2024 5:35;383810325;-2698767
08/09/2024 6:01;229175;poll_msg;08/09/2024 5:50;383809985;-26987618
08/09/2024 6:16;229175;seq_msg;;;
08/09/2024 6:16;229175;poll_msg;08/09/2024 6:07;383810185;-26986955
08/09/2024 6:31;229175;poll_msg;08/09/2024 6:31;383812289;-26992412
08/09/2024 6:46;229175;seq_msg;;;
08/09/2024 6:46;229175;poll_msg;08/09/2024 6:46;383817634;-26987944
08/09/2024 6:55;229175;warning_message;08/09/2024 6:55;383821642;-26990379
08/09/2024 7:01;229175;poll_msg;08/09/2024 7:01;383824474;-26988409
08/09/2024 7:15;229175;warning_message;08/09/2024 7:15;38382948;-26985979
08/09/2024 7:16;229175;seq_msg;;;
08/09/2024 7:16;229175;poll_msg;08/09/2024 7:16;383829888;-26985455
08/09/2024 7:31;229175;poll_msg;08/09/2024 7:31;383824818;-26984655
08/09/2024 7:46;229175;seq_msg;;;
08/09/2024 7:46;229175;poll_msg;08/09/2024 7:46;38382587;-26979388
08/09/2024 8:01;229175;poll_msg;08/09/2024 8:01;38382648;-26978676
08/09/2024 8:16;229175;seq_msg;;;
08/09/2024 8:16;229175;poll_msg;08/09/2024 8:16;383826171;-26979431
08/09/2024 8:31;229175;poll_msg;08/09/2024 8:31;383827538;-26977874
08/09/2024 8:46;229175;seq_msg;;;
08/09/2024 8:46;229175;poll_msg;08/09/2024 8:45;383824297;-26979779
08/09/2024 9:01;229175;poll_msg;08/09/2024 8:52;383824787;-26980255
08/09/2024 9:16;229175;seq_msg;;;
08/09/2024 9:16;229175;poll_msg;08/09/2024 9:16;383824397;-26978542
08/09/2024 9:31;229175;poll_msg;08/09/2024 9:31;383824301;-26980302
08/09/2024 9:46;229175;seq_msg;;;
08/09/2024 9:46;229175;poll_msg;08/09/2024 9:42;383825359;-2697984
08/09/2024 10:01;229175;poll_msg;08/09/2024 10:01;383823837;-26988266
08/09/2024 10:16;229175;seq_msg;;;
08/09/2024 10:16;229175;poll_msg;08/09/2024 10:16;383823544;-26988474
08/09/2024 10:31;229175;poll_msg;08/09/2024 10:23;383823369;-26987952
08/09/2024 10:46;229175;seq_msg;;;
08/09/2024 10:46;229175;poll_msg;08/09/2024 10:23;383823369;-26987952
08/09/2024 11:01;229175;poll_msg;08/09/2024 11:01;383821748;-26985813
08/09/2024 11:16;229175;seq_msg;;;
08/09/2024 11:16;229175;poll_msg;08/09/2024 11:16;383825968;-26979818
08/09/2024 11:31;229175;poll_msg;08/09/2024 11:31;383822048;-26982445
08/09/2024 11:46;229175;seq_msg;;;
08/09/2024 11:46;229175;poll_msg;08/09/2024 11:46;383812524;-26984232
08/09/2024 12:01;229175;poll_msg;08/09/2024 12:00;383809311;-2699135
08/09/2024 12:16;229175;seq_msg;;;
08/09/2024 12:16;229175;poll_msg;08/09/2024 12:04;38380954;-26991751
08/09/2024 12:31;229175;poll_msg;08/09/2024 12:04;38380954;-26991751
08/09/2024 12:46;229175;seq_msg;;;
08/09/2024 12:46;229175;poll_msg;08/09/2024 12:04;38380954;-26991751
08/09/2024 13:01;229175;poll_msg;08/09/2024 12:04;38380954;-26991751
08/09/2024 13:16;229175;seq_msg;;;
08/09/2024 13:16;229175;poll_msg;08/09/2024 12:04;38380954;-26991751
08/09/2024 13:31;229175;poll_msg;08/09/2024 12:04;38380954;-26991751
08/09/2024 13:46;229175;seq_msg;;;
08/09/2024 13:46;229175;poll_msg;08/09/2024 13:43;383809258;-26988077
08/09/2024 14:01;229175;poll_msg;08/09/2024 13:43;383809258;-26988077
08/09/2024 14:16;229175;seq_msg;;;
08/09/2024 14:16;229175;poll_msg;08/09/2024 13:43;383809258;-26988077
08/09/2024 14:31;229175;poll_msg;08/09/2024 14:31;383827413;-26977045
08/09/2024 14:46;229175;seq_msg;;;
08/09/2024 14:46;229175;poll_msg;08/09/2024 14:46;383830164;-26984223
08/09/2024 15:01;229175;poll_msg;08/09/2024 15:01;383824211;-26983544
08/09/2024 15:16;229175;seq_msg;;;
08/09/2024 15:16;229175;poll_msg;08/09/2024 15:16;383809132;-26987356
08/09/2024 15:31;229175;poll_msg;08/09/2024 15:31;383807834;-26988956
08/09/2024 15:46;229175;seq_msg;;;
08/09/2024 15:46;229175;poll_msg;08/09/2024 15:46;383808174;-26988832
08/09/2024 16:01;229175;poll_msg;08/09/2024 15:50;383809048;-26989544
08/09/2024 16:16;229175;seq_msg;;;
08/09/2024 16:16;229175;poll_msg;08/09/2024 16:16;383826111;-26980603
08/09/2024 16:31;229175;poll_msg;08/09/2024 16:31;383830388;-26984122
08/09/2024 16:46;229175;seq_msg;;;
08/09/2024 16:46;229175;poll_msg;08/09/2024 16:46;38383028;-26984333
08/09/2024 16:53;229175;warning_message;08/09/2024 16:53;383830093;-26985611
08/09/2024 17:00;229175;warning_message;08/09/2024 17:00;383830179;-26985574
08/09/2024 17:01;229175;poll_msg;08/09/2024 17:01;383829795;-26984562
08/09/2024 17:16;229175;seq_msg;;;
08/09/2024 17:16;229175;poll_msg;08/09/2024 17:16;383809051;-26990594
08/09/2024 17:27;229175;warning_message;08/09/2024 17:27;383810072;-26993551
08/09/2024 17:29;229175;warning_message;08/09/2024 17:29;383810782;-26993389
08/09/2024 17:31;229175;poll_msg;08/09/2024 17:31;383811778;-26991786
08/09/2024 17:46;229175;seq_msg;;;
08/09/2024 17:46;229175;poll_msg;08/09/2024 17:45;38381089;-26989108
08/09/2024 18:01;229175;poll_msg;08/09/2024 18:01;383810715;-26988867
08/09/2024 18:16;229175;seq_msg;;;
08/09/2024 18:16;229175;poll_msg;08/09/2024 18:16;38381005;-2698395
08/09/2024 18:19;229175;warning_message;08/09/2024 18:19;383809264;-26984364
08/09/2024 18:31;229175;poll_msg;08/09/2024 18:31;383811305;-26991912
08/09/2024 18:46;229175;seq_msg;;;
08/09/2024 18:46;229175;poll_msg;08/09/2024 18:46;383823061;-26979071
08/09/2024 19:01;229175;poll_msg;08/09/2024 19:01;383821829;-26981545
08/09/2024 19:16;229175;seq_msg;;;
08/09/2024 19:16;229175;poll_msg;08/09/2024 19:16;383824039;-26988781
08/09/2024 19:20;229175;warning_message;08/09/2024 19:20;383825401;-26988379
08/09/2024 19:31;229175;poll_msg;08/09/2024 19:31;383821818;-26988562
08/09/2024 19:46;229175;seq_msg;;;
08/09/2024 19:46;229175;poll_msg;08/09/2024 19:46;38382192;-26988798
08/09/2024 19:55;229175;warning_message;08/09/2024 19:55;383822572;-26989979
08/09/2024 20:01;229175;poll_msg;08/09/2024 20:01;383822041;-26989322
08/09/2024 20:16;229175;seq_msg;;;
08/09/2024 20:16;229175;poll_msg;08/09/2024 20:14;383821071;-26990216
08/09/2024 20:16;229175;poll_msg;08/09/2024 20:14;383821071;-26990216
08/09/2024 20:31;229175;poll_msg;08/09/2024 20:27;383821608;-26989612
08/09/2024 20:46;229175;seq_msg;;;
08/09/2024 20:46;229175;poll_msg;08/09/2024 20:27;383821608;-26989612
08/09/2024 21:01;229175;poll_msg;08/09/2024 20:27;383821608;-26989612
08/09/2024 21:16;229175;seq_msg;;;
08/09/2024 21:16;229175;poll_msg;08/09/2024 20:27;383821608;-26989612
08/09/2024 21:31;229175;poll_msg;08/09/2024 20:27;383821608;-26989612
08/09/2024 21:46;229175;seq_msg;;;
08/09/2024 21:46;229175;poll_msg;08/09/2024 21:45;383820636;-2698994
08/09/2024 22:01;229175;poll_msg;08/09/2024 21:45;383820636;-2698994
08/09/2024 22:16;229175;seq_msg;;;
08/09/2024 22:16;229175;poll_msg;08/09/2024 21:45;383820636;-2698994
08/09/2024 22:31;229175;poll_msg;08/09/2024 21:45;383820636;-2698994
08/09/2024 22:46;229175;seq_msg;;;
08/09/2024 22:46;229175;poll_msg;08/09/2024 22:43;383821741;-26990646
08/09/2024 23:01;229175;poll_msg;08/09/2024 23:01;383820394;-26990052
08/09/2024 23:16;229175;seq_msg;;;
08/09/2024 23:16;229175;poll_msg;08/09/2024 23:13;383820595;-269904
08/09/2024 23:31;229175;poll_msg;08/09/2024 23:31;383819334;-26988465
08/09/2024 23:46;229175;seq_msg;;;
08/09/2024 23:46;229175;poll_msg;08/09/2024 23:46;383816624;-26991456
09/09/2024 0:01;229175;poll_msg;08/09/2024 23:59;383814709;-26990187
09/09/2024 0:16;229175;seq_msg;;;
09/09/2024 0:16;229175;poll_msg;09/09/2024 0:15;383811881;-26989737
09/09/2024 0:31;229175;poll_msg;09/09/2024 0:31;383810801;-26991849
09/09/2024 0:46;229175;seq_msg;;;
09/09/2024 0:46;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 1:01;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 1:16;229175;seq_msg;;;
09/09/2024 1:16;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 1:31;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 1:46;229175;seq_msg;;;
09/09/2024 1:46;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 2:01;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 2:16;229175;seq_msg;;;
09/09/2024 2:16;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 2:31;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 2:46;229175;seq_msg;;;
09/09/2024 2:46;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 3:01;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 3:16;229175;seq_msg;;;
09/09/2024 3:16;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 3:31;229175;poll_msg;09/09/2024 0:37;383810959;-26991936
09/09/2024 3:46;229175;seq_msg;;;
09/09/2024 3:46;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 4:01;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 4:16;229175;seq_msg;;;
09/09/2024 4:16;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 4:31;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 4:46;229175;seq_msg;;;
09/09/2024 4:46;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 4:46;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 5:01;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 5:16;229175;seq_msg;;;
09/09/2024 5:16;229175;poll_msg;09/09/2024 3:32;38381076;-26989247
09/09/2024 5:31;229175;poll_msg;09/09/2024 5:31;383811061;-2699039
09/09/2024 5:46;229175;seq_msg;;;
09/09/2024 5:46;229175;poll_msg;09/09/2024 5:46;38382759;-26978969
09/09/2024 5:53;229175;warning_message;09/09/2024 5:53;383830097;-26985626
09/09/2024 6:01;229175;poll_msg;09/09/2024 6:01;383834373;-26979294
09/09/2024 6:16;229175;seq_msg;;;
09/09/2024 6:16;229175;poll_msg;09/09/2024 6:16;38382865;-26985881
09/09/2024 6:21;229175;warning_message;09/09/2024 6:21;38382914;-26986181
09/09/2024 6:31;229175;poll_msg;09/09/2024 6:31;383828879;-26981052
09/09/2024 6:46;229175;seq_msg;;;
09/09/2024 6:46;229175;poll_msg;09/09/2024 6:46;383827307;-26982033
09/09/2024 7:01;229175;poll_msg;09/09/2024 7:01;383826676;-26982881
09/09/2024 7:16;229175;seq_msg;;;
09/09/2024 7:16;229175;poll_msg;09/09/2024 7:16;383826151;-26979377
09/09/2024 7:31;229175;poll_msg;09/09/2024 7:31;383826435;-26980302
09/09/2024 7:46;229175;seq_msg;;;
09/09/2024 7:46;229175;poll_msg;09/09/2024 7:46;383827619;-26981373
09/09/2024 8:01;229175;poll_msg;09/09/2024 8:01;383819075;-26983449
09/09/2024 8:16;229175;seq_msg;;;
09/09/2024 8:16;229175;poll_msg;09/09/2024 8:16;38381903;-26983633
09/09/2024 8:31;229175;poll_msg;09/09/2024 8:29;383823439;-26981817
09/09/2024 8:46;229175;seq_msg;;;
09/09/2024 8:46;229175;poll_msg;09/09/2024 8:46;383816061;-26983026
09/09/2024 9:01;229175;poll_msg;09/09/2024 9:01;383815679;-26982967
09/09/2024 9:16;229175;seq_msg;;;
09/09/2024 9:16;229175;poll_msg;09/09/2024 9:06;383816328;-26982561
09/09/2024 9:31;229175;poll_msg;09/09/2024 9:06;383816328;-26982561
09/09/2024 9:46;229175;seq_msg;;;
09/09/2024 9:46;229175;poll_msg;09/09/2024 9:06;383816328;-26982561
09/09/2024 10:01;229175;poll_msg;09/09/2024 10:01;38381618;-26982306
09/09/2024 10:16;229175;seq_msg;;;
09/09/2024 10:16;229175;poll_msg;09/09/2024 10:02;38381625;-26982229
09/09/2024 10:31;229175;poll_msg;09/09/2024 10:02;38381625;-26982229
09/09/2024 10:46;229175;seq_msg;;;
09/09/2024 10:46;229175;poll_msg;09/09/2024 10:46;383816315;-26982857
09/09/2024 11:01;229175;poll_msg;09/09/2024 10:47;38381788;-26982391
09/09/2024 11:16;229175;seq_msg;;;
09/09/2024 11:16;229175;poll_msg;09/09/2024 11:03;383817658;-26982624
09/09/2024 11:31;229175;poll_msg;09/09/2024 11:21;383817174;-26983893
09/09/2024 11:46;229175;seq_msg;;;
09/09/2024 11:46;229175;poll_msg;09/09/2024 11:34;383818113;-26983168
09/09/2024 12:01;229175;poll_msg;09/09/2024 12:00;383817047;-26982174
09/09/2024 12:16;229175;seq_msg;;;
09/09/2024 12:16;229175;poll_msg;09/09/2024 12:15;383817193;-26982396
09/09/2024 12:31;229175;poll_msg;09/09/2024 12:15;383817193;-26982396
09/09/2024 12:46;229175;seq_msg;;;
09/09/2024 12:46;229175;poll_msg;09/09/2024 12:40;383817042;-26981235
09/09/2024 12:55;229175;warning_message;09/09/2024 12:55;383817692;-26980216
09/09/2024 13:01;229175;poll_msg;09/09/2024 12:58;383817172;-26980881
09/09/2024 13:16;229175;seq_msg;;;
09/09/2024 13:16;229175;poll_msg;09/09/2024 12:58;383817172;-26980881
09/09/2024 13:31;229175;poll_msg;09/09/2024 12:58;383817172;-26980881
09/09/2024 13:46;229175;seq_msg;;;
09/09/2024 13:46;229175;poll_msg;09/09/2024 13:41;383818729;-2698143
09/09/2024 14:01;229175;poll_msg;09/09/2024 14:01;383824317;-26981198
09/09/2024 14:16;229175;seq_msg;;;
09/09/2024 14:16;229175;poll_msg;09/09/2024 14:16;383825715;-26984673
09/09/2024 14:31;229175;poll_msg;09/09/2024 14:31;383825829;-26984012
09/09/2024 14:46;229175;seq_msg;;;
09/09/2024 14:46;229175;poll_msg;09/09/2024 14:46;383828919;-26981902
09/09/2024 15:01;229175;poll_msg;09/09/2024 15:01;383831469;-269838
09/09/2024 15:01;229175;poll_msg;09/09/2024 15:01;383830836;-26983744
09/09/2024 15:16;229175;seq_msg;;;
09/09/2024 15:16;229175;poll_msg;09/09/2024 15:16;383829903;-26983691
09/09/2024 15:31;229175;poll_msg;09/09/2024 15:31;383825549;-2698471
09/09/2024 15:46;229175;seq_msg;;;
09/09/2024 15:46;229175;poll_msg;09/09/2024 15:46;383821396;-26985277
09/09/2024 16:01;229175;poll_msg;09/09/2024 16:01;38382155;-26980281
09/09/2024 16:16;229175;seq_msg;;;
09/09/2024 16:16;229175;poll_msg;09/09/2024 16:06;383820288;-26980533
09/09/2024 16:31;229175;poll_msg;09/09/2024 16:28;383819933;-26982846
09/09/2024 16:46;229175;seq_msg;;;
09/09/2024 16:46;229175;poll_msg;09/09/2024 16:46;383823687;-26984979
09/09/2024 17:01;229175;poll_msg;09/09/2024 17:01;383823725;-26985925
09/09/2024 17:16;229175;seq_msg;;;
09/09/2024 17:16;229175;poll_msg;09/09/2024 17:16;383821828;-26984917
09/09/2024 17:31;229175;poll_msg;09/09/2024 17:31;383811082;-26983348
09/09/2024 17:31;229175;poll_msg;09/09/2024 17:31;383811076;-26983372
09/09/2024 17:43;229175;warning_message;09/09/2024 17:43;383810681;-26983353
09/09/2024 17:46;229175;seq_msg;;;
09/09/2024 17:46;229175;poll_msg;09/09/2024 17:46;38381471;-26983161
09/09/2024 18:01;229175;poll_msg;09/09/2024 18:01;383824676;-26979645
09/09/2024 18:16;229175;seq_msg;;;
09/09/2024 18:16;229175;poll_msg;09/09/2024 18:16;383822735;-26982768
09/09/2024 18:31;229175;poll_msg;09/09/2024 18:31;383824337;-2698111
09/09/2024 18:46;229175;seq_msg;;;
09/09/2024 18:46;229175;poll_msg;09/09/2024 18:46;383822152;-26982023
09/09/2024 19:01;229175;poll_msg;09/09/2024 19:01;383814569;-26983964
09/09/2024 19:16;229175;seq_msg;;;
09/09/2024 19:16;229175;poll_msg;09/09/2024 19:16;383810261;-26985227
09/09/2024 19:31;229175;poll_msg;09/09/2024 19:19;383810392;-26986634
09/09/2024 19:46;229175;seq_msg;;;
09/09/2024 19:46;229175;poll_msg;09/09/2024 19:46;383810238;-26985425
09/09/2024 20:01;229175;poll_msg;09/09/2024 19:46;383810238;-26985425
09/09/2024 20:16;229175;seq_msg;;;
09/09/2024 20:16;229175;poll_msg;09/09/2024 19:46;383810238;-26985425
09/09/2024 20:16;229175;poll_msg;09/09/2024 19:46;383810238;-26985425
09/09/2024 20:31;229175;poll_msg;09/09/2024 20:25;383810005;-26985357
09/09/2024 20:46;229175;seq_msg;;;
09/09/2024 20:46;229175;poll_msg;09/09/2024 20:35;383809893;-26985447
09/09/2024 21:01;229175;poll_msg;09/09/2024 20:35;383809893;-26985447
09/09/2024 21:16;229175;seq_msg;;;
09/09/2024 21:16;229175;poll_msg;09/09/2024 20:35;383809893;-26985447
09/09/2024 21:31;229175;poll_msg;09/09/2024 20:35;383809893;-26985447
09/09/2024 21:46;229175;seq_msg;;;
09/09/2024 21:46;229175;poll_msg;09/09/2024 21:36;383809634;-26985765
09/09/2024 22:01;229175;poll_msg;09/09/2024 21:36;383809634;-26985765
09/09/2024 22:16;229175;seq_msg;;;
09/09/2024 22:16;229175;poll_msg;09/09/2024 21:36;383809634;-26985765
09/09/2024 22:31;229175;poll_msg;09/09/2024 21:36;383809634;-26985765
09/09/2024 22:46;229175;seq_msg;;;
09/09/2024 22:46;229175;poll_msg;09/09/2024 22:46;383809799;-26985326
09/09/2024 23:01;229175;poll_msg;09/09/2024 22:56;383809869;-26985488
09/09/2024 23:16;229175;seq_msg;;;
09/09/2024 23:16;229175;poll_msg;09/09/2024 23:16;383810512;-26984555
09/09/2024 23:31;229175;poll_msg;09/09/2024 23:31;383810265;-26984286
09/09/2024 23:46;229175;seq_msg;;;
09/09/2024 23:46;229175;poll_msg;09/09/2024 23:46;383809267;-26983061
09/09/2024 23:51;229175;warning_message;09/09/2024 23:51;383809607;-26983507
10/09/2024 0:01;229175;poll_msg;09/09/2024 23:58;383810019;-26984263
10/09/2024 0:16;229175;seq_msg;;;
10/09/2024 0:16;229175;poll_msg;09/09/2024 23:58;383810019;-26984263
10/09/2024 0:31;229175;poll_msg;09/09/2024 23:58;383810019;-26984263
10/09/2024 0:46;229175;seq_msg;;;
10/09/2024 0:46;229175;poll_msg;09/09/2024 23:58;383810019;-26984263
10/09/2024 1:01;229175;poll_msg;10/09/2024 1:01;383809513;-26985881
10/09/2024 1:16;229175;seq_msg;;;
10/09/2024 1:16;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 1:31;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 1:46;229175;seq_msg;;;
10/09/2024 1:46;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 2:01;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 2:16;229175;seq_msg;;;
10/09/2024 2:16;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 2:31;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 2:46;229175;seq_msg;;;
10/09/2024 2:46;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 3:01;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 3:16;229175;seq_msg;;;
10/09/2024 3:16;229175;poll_msg;10/09/2024 1:05;383809497;-26985895
10/09/2024 3:31;229175;poll_msg;10/09/2024 3:29;38381057;-26985473
10/09/2024 3:46;229175;seq_msg;;;
10/09/2024 3:46;229175;poll_msg;10/09/2024 3:39;38381069;-26985351
10/09/2024 4:01;229175;poll_msg;10/09/2024 4:01;383810313;-26985071
10/09/2024 4:06;229175;warning_message;10/09/2024 4:06;383809823;-2698373
10/09/2024 4:16;229175;seq_msg;;;
10/09/2024 4:16;229175;poll_msg;10/09/2024 4:10;383810459;-26984944
